 -0.1121582537980089E+01 -0.5902624782693187E-01  0.1825237512943224E-01 -0.6332079596099633E-02  0.2040025903626616E-01 -0.3988006342334947E-02  0.3159491408026798E-02 -0.4079387792813851E-02  0.2590456966270435E-02 -0.5341149033512739E-02
  0.5425741094584643E-02 -0.2659086060992836E-04  0.2758866437970739E-01 -0.7518552351462076E-02  0.3744636916541386E-01  0.1392575579834934E-02  0.1626308293322007E+00 -0.2151739897907700E-01 -0.1536902209038598E-01 -0.2055445558913760E-02
 -0.1600966194569519E-01 -0.1455737931101877E-02 -0.2854627509713479E-02 -0.9362134623673602E-03 -0.2784706648868240E-02 -0.1200048702117457E-02 -0.4848355616183200E-02  0.2497158321916725E-05 -0.2175656006690618E-01 -0.2965614645747771E-02
 -0.2336174845560257E-01 -0.1966036025997867E-03  0.4078786644928092E-01 -0.1597971985505354E+01 -0.1627134132225722E-01  0.5247973724452723E-01 -0.1307761190817758E-01  0.5461268219762067E-01 -0.1636284013851010E-01  0.2481134818784833E-01
 -0.1758163357337163E-01  0.2272493162194618E-01 -0.1574523062974780E-01  0.2648866351380555E-01 -0.2104346463167884E-01  0.8262161749287836E-01 -0.3769378064808319E-01  0.9090573940157973E-01 -0.4043262569806384E-01 -0.1630040921980069E+00
  0.2426400661121740E-01  0.1141778441239862E-01  0.2090324044955486E-01  0.1219860371308051E-01  0.1390199264677856E-01  0.5620311586136257E-02  0.1462679187163501E-01  0.5249631261062765E-02  0.1552336896704675E-01  0.5267177251847328E-02
  0.3265698118902055E-01  0.1829844997368925E-01  0.4225712267020305E-01  0.1095836312424986E-01  0.1896242697673086E-01 -0.1305877798926428E-01 -0.1164832834351388E+01 -0.4296016037419379E-01  0.2427488462675921E-01 -0.9779826532855735E-02
  0.9348967012438916E-02 -0.1167600231239576E-01  0.7451400729670259E-02 -0.8507337544725251E-02  0.9756610174352415E-02 -0.1084970144157059E-01  0.3848134037566334E-01 -0.1227210325751650E-01  0.1631447383386757E-01 -0.1110351335476180E-01
 -0.1875185548909160E-01 -0.4405150961410422E-02  0.1838235632500421E+00 -0.1310907146799126E-01 -0.1944735761221532E-01 -0.2762051602205570E-02 -0.8142358845759430E-02 -0.2638127781191335E-02 -0.6609517430649579E-02 -0.2075251589396429E-02
 -0.7831578674630954E-02 -0.2336069856729817E-02 -0.3168936482575487E-01 -0.3302402851765602E-02 -0.1096379056582576E-01 -0.1483424921723750E-02 -0.4277971629789827E-02  0.2910526796192264E-01  0.4391536674414665E-01 -0.1670549159817404E+01
 -0.1626307618006011E-01  0.5772934462227047E-01 -0.1547872226712769E-01  0.2367971347118262E-01 -0.2380283043290465E-01  0.3661868053002392E-01 -0.1900110859279291E-01  0.2347212508354489E-01 -0.3358324768121050E-02  0.5777092595908852E-01
 -0.3919679037445861E-01  0.5068458106618217E-01  0.1303291620837277E-01  0.7754357949152196E-02 -0.3702613819673404E-01 -0.1418322793012806E+00  0.2335933512138749E-01  0.1289969985798911E-01  0.1376484077687216E-01  0.5244009315503711E-02
  0.2158927941638545E-01  0.8355629884021228E-02  0.1551099891206701E-01  0.4907443814931623E-02  0.1990754991565409E-01  0.1211593297845630E-01  0.2843062989334617E-01  0.6372621864610188E-02  0.1827114924227734E-01 -0.7636870287635922E-02
  0.2349491741955923E-01 -0.6407507389917130E-02 -0.1161789227095148E+01 -0.5797140024167386E-01  0.9846777229831462E-02 -0.6837941445224431E-02  0.3773435555263105E-01 -0.5642353289869890E-02  0.8802767043319970E-02 -0.9649309361500128E-02
  0.3670756336628574E-02 -0.6757586399667342E-02  0.9784922859531031E-02 -0.1026003144962576E-01 -0.1700177371409666E-01 -0.2914158349036230E-02 -0.1888550825548202E-01 -0.2127848996005761E-02  0.1771393470840628E+00 -0.1642885246404928E-01
 -0.9369875789169471E-02 -0.1490977959823241E-02 -0.3067748419438011E-01 -0.2010783361492256E-02 -0.7927711538737885E-02 -0.2043399765666047E-02 -0.3362448646102261E-02 -0.1601659258295150E-02 -0.6302817680870157E-02 -0.1471222372979125E-02
  0.4929541247849459E-03  0.2793474045101489E-01 -0.8558513119205547E-02  0.4493797763641863E-01  0.4690536642355807E-01 -0.1677058355142865E+01 -0.2187102724339540E-01  0.3730420607071613E-01 -0.9060233605666778E-02  0.7060584564521447E-01
 -0.2517702500416675E-01  0.3505941866257058E-01 -0.2002251140266351E-01  0.2849190348249136E-01 -0.3680830454001741E-01  0.3777929238483632E-01  0.9303322782981507E-02  0.7580434733531617E-02  0.1816814810327419E-01  0.9745787404746593E-02
 -0.3941652382771993E-01 -0.1415244446815830E+00  0.2183940420369902E-01  0.7833913546511027E-02  0.2678446835191879E-01  0.1479905529894199E-01  0.2183879321131506E-01  0.7173330312281608E-02  0.1680539765719625E-01  0.6749898478622301E-02
  0.2366333376451246E-01  0.4828832880977820E-02  0.4847639776149167E-02 -0.7575592326485860E-02  0.9047531834016452E-02 -0.1164389936997332E-01  0.9665072777522673E-02 -0.7987674621543931E-02 -0.1170050570232177E+01 -0.5140617390718741E-01
